YEARQ,IDHH,ICPSR,PANEL_ROT_GROUP,URBANICITY,LIV_TYPE,UNITS,OUTSIDE,GATED,RESTRICTED,INCOME,RACE_HOH,PRINCIPAL_REL,PRINCIPAL_AGE,PRINCIPAL_MARITAL,PRINCIPAL_SEX,PRINCIPAL_ARMFOR,PRINCIPAL_ED,PRINCIPAL_RACE,PRINCIPAL_HISP,REF_AGE,REF_MARITAL,REF_SEX,REF_ARMFOR,REF_ED,REF_RACE,REF_HISP,NUM_OVER12,NUM_UNDER12,NUM_REPORT,BUSINESS,BUSINESS_SIGN,BROKEN_IN,NUM_BROKEN_IN,NUM_VEHICLE,VEHICLE_THEFT,NUM_VEHICLE_THEFT,COLLEGE,PUBLIC,INDIAN_RES,FAMILY_STRUCTURE,REGION,PRINCIPAL_SCHOOL,REF_SCHOOL,REF_REL,AGE,MARITAL,SEX,ARMFOR,ED,RACE,HISP,STOLEN,NUM_STOLEN,ATTACK_LOC,WEAPON,NUM_WEAPON,OFFENDER_KNOWN,NUM_OFFENDER_KNOWN,FORCED_SEX,NUM_FORCED_SEX,POLICE,NO_POLICE,DIS_HEAR,DIS_VIS,DIS_LEARN,DIS_PHYS,DIS_DRESS_BATHE,DIS_LEAVING_HOME,CITIZENSHIP,SEXUAL_ORIENTATION,ACTIVE_DUTY,JOB_WEEK,JOB_6MO,JOB_2WEEK,JOB,EMP_TYPE,JOB_LOC,JOB_COLLEGE,ATT_COLLEGE,NUM_INCIDENTS
2020.4,1.87E+24,6,54,2,1,1,9,2,2,10,99,11,65,2,2,2,40,1,2,65,2,2,2,40,1,2,1,0,1,2,9,2,999,4,2,999,2,9,2,32,3,4,4,11,65,2,2,2,40,1,2,2,999,2,2,999,1,4,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.87E+24,12,65,2,1,6,1,1,2,1,99,11,47,5,1,2,40,2,2,47,5,1,2,40,2,2,1,0,3,2,9,2,999,3,1,2,2,2,2,16,3,4,4,11,47,5,1,2,40,2,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.4,1.87E+24,12,65,2,1,6,1,1,2,1,99,11,47,5,1,2,40,2,2,47,5,1,2,40,2,2,1,0,3,2,9,2,999,3,1,2,2,2,2,16,3,4,4,11,47,5,1,2,40,2,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.4,1.87E+24,12,65,2,1,6,1,1,2,1,99,11,47,5,1,2,40,2,2,47,5,1,2,40,2,2,1,0,3,2,9,2,999,3,1,2,2,2,2,16,3,4,4,11,47,5,1,2,40,2,2,1,2,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,3
2020.4,1.87E+24,4,44,3,1,1,9,2,2,10,99,2,62,1,2,2,28,1,2,67,1,1,9,40,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,8,3,4,4,11,67,1,1,9,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,4,2,2,9,99,9,9,9,4,1
2020.4,1.87E+24,6,55,2,1,1,9,2,2,10,99,11,49,5,1,2,42,1,2,49,5,1,2,42,1,2,1,0,1,2,9,2,999,2,2,999,2,2,2,16,3,4,4,11,49,5,1,2,42,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,2,1,1,2,4,1
2020.4,1.87E+24,11,64,1,1,1,9,2,2,13,99,11,55,5,1,2,41,2,2,55,5,1,2,41,2,2,1,0,1,2,9,2,999,1,1,1,2,9,2,16,1,4,4,11,55,5,1,2,41,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,3,44,2,1,5,2,2,2,4,99,11,35,4,2,2,42,1,2,35,4,2,2,42,1,2,2,1,7,2,9,2,999,1,1,2,2,2,2,28,1,4,4,11,35,4,2,2,42,1,2,1,5,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,7
2020.4,1.87E+24,5,65,2,1,6,1,1,2,12,99,11,39,5,2,2,40,2,2,39,5,2,2,40,2,2,4,0,1,2,9,2,999,1,2,999,2,2,2,25,3,4,4,11,39,5,2,2,40,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,4,1,1,2,4,1
2020.4,1.87E+24,8,55,1,1,6,1,1,1,13,99,11,30,5,2,2,42,1,2,30,5,2,2,42,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,32,3,4,4,11,30,5,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,4,1,1,2,4,1
2020.4,1.87E+24,8,54,2,1,1,9,2,2,9,99,11,33,1,2,2,41,1,1,33,1,2,2,41,1,1,1,2,1,1,2,2,999,1,2,999,2,9,2,28,3,4,4,11,33,1,2,2,41,1,1,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.4,1.87E+24,3,54,1,1,3,2,2,1,16,99,11,35,5,1,2,42,4,2,35,5,1,2,42,4,2,1,0,1,2,9,2,999,1,1,1,2,2,2,16,1,4,4,11,35,5,1,2,42,4,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,4,1
2020.4,1.87E+24,11,65,2,1,1,9,2,2,13,99,2,42,1,2,2,42,1,2,42,1,1,2,11,1,2,5,0,2,2,9,1,1,4,2,999,2,9,2,3,1,4,4,11,42,1,1,2,11,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,24,1,4,2,4,2
2020.4,1.87E+24,11,65,2,1,1,9,2,2,13,99,2,42,1,2,2,42,1,2,42,1,1,2,11,1,2,5,0,2,2,9,1,1,4,2,999,2,9,2,3,1,4,4,11,42,1,1,2,11,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,24,1,4,2,4,2
2020.4,1.87E+24,7,55,3,1,1,9,1,2,16,99,2,52,1,2,2,42,1,2,61,1,1,2,28,1,2,2,0,1,2,9,2,999,3,2,999,2,2,2,8,3,4,4,11,61,1,1,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,1,2,2,2,2,2,1,2,1,1,9,9,27,4,3,2,4,1
2020.4,1.87E+24,3,64,3,1,6,2,1,2,13,99,11,55,3,1,2,42,1,2,55,3,1,2,42,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,55,3,1,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,4,1,2,4,1
2020.4,1.87E+24,5,54,2,1,1,9,2,2,15,99,11,49,1,2,2,42,1,1,49,1,2,2,42,1,1,3,0,1,2,9,2,999,3,1,1,2,9,2,20,3,4,4,1,50,1,1,2,40,1,1,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,4,2,1,1,9,9,19,2,4,2,4,1
2020.4,1.87E+24,1,45,2,1,1,9,2,2,15,99,2,46,1,2,2,28,1,1,42,1,1,2,40,1,1,4,0,1,2,9,2,999,3,2,999,2,9,2,4,3,4,4,11,42,1,1,2,40,1,1,2,999,2,1,1,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,26,1,1,2,4,1
2020.4,1.87E+24,7,55,2,1,1,9,2,2,7,99,11,35,3,2,2,42,1,1,35,3,2,2,42,1,1,2,2,1,1,2,2,999,3,2,999,2,9,2,28,3,4,4,11,35,3,2,2,42,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,4,1,1,2,4,1
2020.4,1.87E+24,11,65,2,1,1,9,2,2,8,99,11,44,5,1,2,40,1,1,44,5,1,2,40,1,1,2,0,1,2,9,2,999,1,2,999,2,9,2,12,3,4,4,3,16,5,1,9,28,1,1,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,9,2,2,9,99,9,9,9,4,1
2020.4,1.87E+24,11,65,2,1,1,9,2,2,12,99,11,61,1,2,2,40,1,2,61,1,2,2,40,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,24,3,4,4,11,61,1,2,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.87E+24,11,65,2,1,6,1,2,2,10,99,11,57,3,1,2,28,1,2,57,3,1,2,28,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,57,3,1,2,28,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.87E+24,4,45,2,1,1,9,2,2,16,99,11,50,1,2,2,28,1,2,50,1,2,2,28,1,2,3,1,1,2,9,2,999,3,2,999,2,9,2,20,3,4,4,4,16,5,2,9,10,1,2,2,999,2,2,999,1,1,2,999,2,2,2,2,2,2,2,2,1,5,9,1,9,9,23,1,2,2,0,1
2020.4,1.87E+24,1,44,2,1,1,9,2,2,11,99,2,57,1,2,2,42,1,2,58,1,1,2,28,1,2,4,0,5,1,2,2,999,1,2,999,2,2,2,5,3,4,4,2,57,1,2,2,42,1,2,1,2,2,2,999,1,2,2,999,2,2,2,2,1,1,2,1,1,2,4,2,2,9,99,9,9,9,4,3
2020.4,1.87E+24,1,44,2,1,1,9,2,2,11,99,2,57,1,2,2,42,1,2,58,1,1,2,28,1,2,4,0,5,1,2,2,999,1,2,999,2,2,2,5,3,4,4,2,57,1,2,2,42,1,2,1,2,2,2,999,1,2,2,999,2,2,2,2,1,1,2,1,1,2,4,2,2,9,99,9,9,9,4,3
2020.4,1.87E+24,1,44,2,1,1,9,2,2,11,99,2,57,1,2,2,42,1,2,58,1,1,2,28,1,2,4,0,5,1,2,2,999,1,2,999,2,2,2,5,3,4,4,2,57,1,2,2,42,1,2,1,2,2,2,999,1,2,2,999,2,2,2,2,1,1,2,1,1,2,4,2,2,9,99,9,9,9,4,3
2020.4,1.87E+24,1,44,2,1,1,9,2,2,11,99,2,57,1,2,2,42,1,2,58,1,1,2,28,1,2,4,0,5,1,2,2,999,1,2,999,2,2,2,5,3,4,4,3,23,5,1,2,28,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,27,1,1,2,4,2
2020.4,1.87E+24,1,44,2,1,1,9,2,2,11,99,2,57,1,2,2,42,1,2,58,1,1,2,28,1,2,4,0,5,1,2,2,999,1,2,999,2,2,2,5,3,4,4,3,23,5,1,2,28,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,27,1,1,2,4,2
2020.4,1.87E+24,6,55,3,1,1,9,2,2,12,99,11,71,1,2,9,43,1,2,71,1,2,9,43,1,2,2,0,1,2,9,2,999,2,2,999,2,9,2,24,3,4,4,11,71,1,2,9,43,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.87E+24,5,64,2,1,5,1,2,2,12,99,11,33,5,1,2,40,1,2,33,5,1,2,40,1,2,3,0,1,2,9,2,999,3,2,999,2,2,2,14,3,4,4,10,25,5,2,2,40,1,2,2,999,2,2,999,2,999,2,999,2,1,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.87E+24,3,44,2,1,1,9,2,2,4,99,11,53,1,2,2,40,2,2,53,1,2,2,40,2,2,4,0,1,2,9,2,999,2,2,999,2,9,2,25,3,4,4,11,53,1,2,2,40,2,2,2,999,2,1,1,2,999,2,999,2,2,2,1,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.87E+24,10,65,1,1,1,9,2,2,16,99,11,45,5,1,2,43,1,2,45,5,1,2,43,1,2,2,2,1,2,9,2,999,1,2,999,2,9,2,10,1,4,4,11,45,5,1,2,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.4,1.87E+24,7,64,3,1,1,9,2,2,12,99,2,55,1,2,2,28,3,2,50,1,1,2,28,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,8,3,4,4,11,50,1,1,2,28,1,2,2,999,2,2,999,1,1,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.4,1.87E+24,11,65,1,1,2,1,2,2,13,99,11,29,5,2,2,43,2,2,29,5,2,2,43,2,2,2,0,2,2,9,2,999,0,9,999,2,2,2,29,3,4,4,11,29,5,2,2,43,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,3,1,2,4,1
2020.4,1.87E+24,11,65,1,1,2,1,2,2,13,99,11,29,5,2,2,43,2,2,29,5,2,2,43,2,2,2,0,2,2,9,2,999,0,9,999,2,2,2,29,3,4,4,5,49,4,1,2,28,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.87E+24,6,64,2,1,1,9,2,2,10,99,11,57,2,1,2,8,1,1,57,2,1,2,8,1,1,4,1,1,2,9,2,999,4,2,999,2,9,2,9,3,4,4,11,57,2,1,2,8,1,1,1,1,2,2,999,2,999,2,999,2,1,2,2,2,2,2,2,4,2,1,1,9,9,27,3,1,2,4,1
2020.4,1.87E+24,14,45,2,1,6,1,1,1,13,99,2,26,1,2,2,40,1,2,26,1,1,1,28,1,1,2,1,1,2,9,2,999,2,2,999,2,2,2,4,3,4,4,11,26,1,1,1,28,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,3,1,9,9,27,2,1,2,4,1
2020.4,1.87E+24,1,44,3,1,1,9,2,2,13,99,2,41,1,2,2,42,1,2,40,1,1,1,42,1,2,2,0,1,2,9,2,999,4,2,999,2,9,2,8,3,4,4,11,40,1,1,1,42,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,3,1,9,9,27,2,4,2,4,1
2020.4,1.88E+24,2,44,1,1,1,9,2,2,4,99,11,41,1,2,2,43,1,2,41,1,2,2,43,1,2,2,3,1,2,9,2,999,3,2,999,2,9,2,20,3,4,4,1,40,1,1,2,45,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,1,1,1,2,4,1
2020.4,1.88E+24,8,65,1,1,6,1,1,1,3,99,11,63,4,2,2,40,2,2,63,4,2,2,40,2,2,3,0,1,2,9,2,999,1,2,999,2,1,2,29,3,4,4,11,63,4,2,2,40,2,2,2,999,2,2,999,1,1,2,999,2,2,2,2,1,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.88E+24,7,54,2,1,1,9,2,2,17,99,11,22,5,2,2,40,1,2,22,5,2,2,40,1,2,3,0,1,2,9,2,999,3,2,999,2,9,2,29,3,1,1,11,22,5,2,2,40,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,2,2,1,1
2020.4,1.88E+24,7,55,3,1,1,9,2,2,16,99,11,34,1,2,2,42,1,2,34,1,2,2,42,1,2,2,0,1,2,9,2,999,4,2,999,2,9,2,24,3,4,4,11,34,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,19,1,4,2,4,1
2020.4,1.88E+24,7,55,2,1,4,1,2,2,2,99,11,26,5,2,2,41,7,1,26,5,2,2,41,7,1,2,0,1,2,9,2,999,2,2,999,2,1,2,29,4,1,1,6,62,3,2,2,42,1,2,2,999,1,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,2,1,9,9,27,1,1,1,4,1
2020.4,1.88E+24,8,54,2,1,1,9,2,2,8,99,11,60,4,1,2,40,1,2,60,4,1,2,40,1,2,1,0,1,2,9,2,999,0,9,999,2,9,2,16,3,4,4,11,60,4,1,2,40,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.88E+24,8,55,1,1,1,9,2,2,15,99,2,43,1,2,2,11,10,2,44,1,1,2,28,10,2,3,0,1,2,9,2,999,0,9,999,2,2,2,5,3,4,4,11,44,1,1,2,28,10,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.88E+24,6,54,1,1,1,9,2,2,2,99,11,41,4,2,2,40,2,2,41,4,2,2,40,2,2,1,0,2,2,9,2,999,0,9,999,2,2,2,32,3,4,4,11,41,4,2,2,40,2,2,1,1,2,2,999,2,999,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9,99,9,9,9,4,2
2020.4,1.88E+24,6,54,1,1,1,9,2,2,2,99,11,41,4,2,2,40,2,2,41,4,2,2,40,2,2,1,0,2,2,9,2,999,0,9,999,2,2,2,32,3,4,4,11,41,4,2,2,40,2,2,1,1,2,2,999,2,999,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,9,99,9,9,9,4,2
2020.4,1.88E+24,8,65,2,1,1,9,2,2,16,99,11,63,1,2,2,42,1,2,63,1,2,2,42,1,2,2,0,1,1,2,2,999,2,2,999,2,9,2,24,3,4,4,1,59,1,1,2,43,1,2,2,999,2,2,999,2,999,2,999,2,1,2,2,2,2,2,2,1,2,1,1,9,9,27,1,4,2,4,1
2020.4,1.88E+24,4,45,2,1,1,9,2,2,7,99,11,81,2,2,9,28,1,2,81,2,2,9,28,1,2,1,0,1,2,9,2,999,1,2,999,2,9,2,32,3,4,4,11,81,2,2,9,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,1,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.88E+24,5,55,2,1,1,9,2,2,15,99,11,56,3,2,2,41,2,2,56,3,2,2,41,2,2,2,0,1,2,9,1,1,1,2,999,2,9,2,29,3,4,4,11,56,3,2,2,41,2,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.88E+24,12,64,2,1,1,9,2,2,16,99,11,68,1,2,9,43,4,2,68,1,2,9,43,4,2,1,0,1,2,9,2,999,2,2,999,2,9,2,32,3,4,4,11,68,1,2,9,43,4,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.88E+24,2,44,2,1,1,9,2,2,16,99,11,37,1,2,2,42,1,2,37,1,2,2,42,1,2,2,1,1,1,2,2,999,3,2,999,2,9,2,20,3,4,4,11,37,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,4,2,2,4,1
2020.4,1.88E+24,2,64,2,1,5,1,2,2,4,99,11,35,5,2,2,8,2,2,35,5,2,2,8,2,2,3,3,1,2,9,2,999,1,2,999,2,2,2,26,3,4,4,3,12,5,1,9,5,2,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,9,1,9,9,9,9,9,99,9,9,9,0,1
2020.4,1.88E+24,1,45,2,1,6,1,2,2,5,99,11,56,5,1,2,40,1,2,56,5,1,2,40,1,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,3,4,4,11,56,5,1,2,40,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,8,8,2,4,1
2020.4,1.89E+24,5,54,1,1,6,2,2,2,16,99,11,33,1,2,2,40,1,2,33,1,2,2,40,1,2,2,0,5,2,9,2,999,1,1,2,2,2,2,24,4,1,1,11,33,1,2,2,40,1,2,1,3,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,1,5
2020.4,1.89E+24,5,54,1,1,6,2,2,2,16,99,11,33,1,2,2,40,1,2,33,1,2,2,40,1,2,2,0,5,2,9,2,999,1,1,2,2,2,2,24,4,1,1,11,33,1,2,2,40,1,2,1,3,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,1,5
2020.4,1.89E+24,5,54,1,1,6,2,2,2,16,99,11,33,1,2,2,40,1,2,33,1,2,2,40,1,2,2,0,5,2,9,2,999,1,1,2,2,2,2,24,4,1,1,11,33,1,2,2,40,1,2,1,3,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,1,5
2020.4,1.89E+24,5,54,1,1,6,2,2,2,16,99,11,33,1,2,2,40,1,2,33,1,2,2,40,1,2,2,0,5,2,9,2,999,1,1,2,2,2,2,24,4,1,1,11,33,1,2,2,40,1,2,1,3,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,1,5
2020.4,1.89E+24,5,54,1,1,6,2,2,2,16,99,11,33,1,2,2,40,1,2,33,1,2,2,40,1,2,2,0,5,2,9,2,999,1,1,2,2,2,2,24,4,1,1,11,33,1,2,2,40,1,2,1,3,2,2,999,2,999,2,999,1,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,1,5
2020.4,1.89E+24,12,65,2,1,6,1,2,2,12,99,2,34,1,2,2,28,1,2,34,1,1,2,28,1,2,2,0,1,1,2,2,999,2,2,999,2,2,2,8,4,4,4,11,34,1,1,2,28,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,4,2,1,1,9,9,27,4,1,2,4,1
2020.4,1.89E+24,2,45,2,1,1,9,2,2,16,99,11,37,1,2,2,42,1,2,37,1,2,2,42,1,2,2,0,1,2,9,2,999,2,2,999,2,2,2,24,4,4,4,11,37,1,2,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,9,3,2,2,4,1
2020.4,1.89E+24,3,45,2,1,6,1,1,2,18,99,11,36,1,1,2,43,4,2,36,1,1,2,43,4,2,1,0,1,2,9,2,999,1,2,999,2,2,2,16,4,4,4,11,36,1,1,2,43,4,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,1,9,9,27,1,2,2,4,1
2020.4,1.89E+24,8,54,2,1,6,2,2,1,17,99,2,36,1,2,2,42,4,2,38,1,1,2,42,4,2,2,1,2,2,9,2,999,1,2,999,2,2,2,4,4,4,4,11,38,1,1,2,42,4,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,1,9,9,27,1,2,2,4,1
2020.4,1.89E+24,8,54,2,1,6,2,2,1,17,99,2,36,1,2,2,42,4,2,38,1,1,2,42,4,2,2,1,2,2,9,2,999,1,2,999,2,2,2,4,4,4,4,2,36,1,2,2,42,4,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.89E+24,12,65,2,1,1,9,2,2,16,99,11,57,3,1,2,10,1,1,57,3,1,2,10,1,1,3,0,1,2,9,2,999,2,2,999,2,2,2,15,4,4,4,11,57,3,1,2,10,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,5,2,1,1,9,9,27,3,1,2,4,1
2020.4,1.89E+24,7,55,2,1,1,9,2,2,17,99,11,30,1,2,2,43,1,2,30,1,2,2,43,1,2,2,1,1,2,9,2,999,2,2,999,2,9,2,20,4,4,4,11,30,1,2,2,43,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,9,3,1,2,4,1
2020.4,1.89E+24,8,54,1,1,3,2,2,2,17,99,11,51,3,2,2,44,1,1,51,3,2,2,44,1,1,3,0,1,2,9,2,999,2,2,999,2,2,2,28,4,4,4,11,51,3,2,2,44,1,1,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.89E+24,1,45,1,1,6,1,1,1,1,99,11,82,1,1,9,3,1,1,82,1,1,9,3,1,1,1,0,1,2,9,2,999,1,2,999,2,2,2,16,4,4,4,11,82,1,1,9,3,1,1,2,999,1,2,999,2,999,2,999,2,2,2,2,2,1,2,2,5,2,1,2,2,9,99,9,9,9,4,1
2020.4,1.89E+24,12,65,1,1,1,9,2,2,18,99,2,39,1,2,2,43,1,2,46,1,1,2,42,1,2,2,1,1,2,9,2,999,2,2,999,2,9,2,4,4,4,4,11,46,1,1,2,42,1,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,27,1,1,2,4,1
2020.4,1.89E+24,8,55,2,1,1,9,2,2,16,99,2,58,1,2,2,43,1,2,55,1,1,2,40,1,2,2,0,1,2,9,2,999,3,1,1,2,9,2,8,4,4,4,11,55,1,1,2,40,1,2,2,999,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,2,1,1,27,4,4,2,4,1
2020.4,1.89E+24,6,55,2,1,1,9,2,2,18,99,11,35,3,2,2,43,4,2,35,3,2,2,43,4,2,2,0,1,1,2,2,999,2,2,999,2,9,2,29,4,4,4,9,34,5,1,2,45,4,2,1,1,2,2,999,2,999,2,999,2,2,2,2,2,2,2,2,1,2,1,1,9,9,4,4,1,2,4,1
